LOT,LOT7,ACTUAL_LOT,WAFER_ID,LAYER,WAFER_KEY,INSPECTION_TIME,DEFECT_ID,CLASS,FINEBIN,WAFER_X_MM,WAFER_Y_MM,IMAGE_COUNT,SUBENTITY,RECIPE,SUBENTITY_END_TIME,INSPECT_TIME,INSPECT_TOOL,PILOT_STATUS,SUM_NCDD,STATUS,BEEP_NCDD,SMP_NCDD
D602851A,D602851,D602851A,KJ7KQ480WFB1,8M6CL,8199089,2026-04-02 22:30:05,7447,SMALL_PARTICLE,SMALL_PARTICLE,-54.156551,-111.796516,4,AME401_PM2,P_78_ROADRUNNER_R1,2026-04-02 17:06:03,2026-04-02 22:30:05,BPD446,ICCR2+CV+GF,0.045361,HIGHFLIER,0.0,0.045361
D602851A,D602851,D602851A,KJ7KQ480WFB1,8M6CL,8199089,2026-04-02 22:30:05,7997,SMALL_PARTICLE,SMALL_PARTICLE,25.166561,-119.85856,4,AME401_PM2,P_78_ROADRUNNER_R1,2026-04-02 17:06:03,2026-04-02 22:30:05,BPD446,ICCR2+CV+GF,0.045361,HIGHFLIER,0.0,0.045361
D602851A,D602851,D602851A,KJ7KQ480WFB1,8M6CL,8199089,2026-04-02 22:30:05,8072,SMALL_PARTICLE,SMALL_PARTICLE,-43.419478,-122.552301,4,AME401_PM2,P_78_ROADRUNNER_R1,2026-04-02 17:06:03,2026-04-02 22:30:05,BPD446,ICCR2+CV+GF,0.045361,HIGHFLIER,0.0,0.045361
D602851A,D602851,D602851A,KJ7KQ480WFB1,8M6CL,8199089,2026-04-02 22:30:05,8121,SMALL_PARTICLE,SMALL_PARTICLE,-13.522727,-124.054107,4,AME401_PM2,P_78_ROADRUNNER_R1,2026-04-02 17:06:03,2026-04-02 22:30:05,BPD446,ICCR2+CV+GF,0.045361,HIGHFLIER,0.0,0.045361
D602851A,D602851,D602851A,KJ7KQ480WFB1,8M6CL,8199089,2026-04-02 22:30:05,8304,SMALL_PARTICLE,SMALL_PARTICLE,31.092641,-127.82168,4,AME401_PM2,P_78_ROADRUNNER_R1,2026-04-02 17:06:03,2026-04-02 22:30:05,BPD446,ICCR2+CV+GF,0.045361,HIGHFLIER,0.0,0.045361
D5501660,D550166,D5501660,KJ7KY313WFB0,8M5CL,7774624,2026-04-03 04:50:25,1131,SMALL_PARTICLE,SMALL_PARTICLE,-12.202665,127.882084,5,AME421_PM6,P_78_GABON_B10_R3,2026-04-03 02:47:26,2026-04-03 04:50:25,BPD436,SRCIP,0.003692,BSL,0.0,0.003692
D5523270,D552327,D5523270,KJ6TQ057WFB6,8M6CL,7846946,2026-04-03 05:23:49,1573,BEEP,BEEP,15.583647,-116.694726,4,AME427_PM4,P_78_GABON_R1,2026-03-31 21:58:24,2026-04-03 05:23:49,BPD444,ICCR2+CV+GF,0.003609,BSL,0.003609,0.0
D5485340U,D548534,D5485340U,KJ6GQ242WFB5,8M6CL,8326294,2026-04-03 06:20:29,682,SMALL_PARTICLE,SMALL_PARTICLE,39.338042,99.95596,4,AME403_PM3,P_78_GABON_R1,2026-04-03 05:04:46,2026-04-03 06:20:29,BPD436,ICCR2+CV,0.007105,BSL,0.0,0.007105
D5485340U,D548534,D5485340U,KJ6GQ242WFB5,8M6CL,8326294,2026-04-03 06:20:29,707,SMALL_PARTICLE,SMALL_PARTICLE,31.446752,-51.800743,4,AME403_PM3,P_78_GABON_R1,2026-04-03 05:04:46,2026-04-03 06:20:29,BPD436,ICCR2+CV,0.007105,BSL,0.0,0.007105
D5485340U,D548534,D5485340U,KJ6GQ237WFD5,8M6CL,8324565,2026-04-03 06:20:29,7,SMALL_PARTICLE,SMALL_PARTICLE,-5.892584,-8.35663,4,AME403_PM4,P_78_GABON_R1,2026-04-03 05:11:54,2026-04-03 06:20:29,BPD436,ICCR2+CV,0.003584,BSL,0.0,0.003584
D5485340U,D548534,D5485340U,KJ6GT724WFF2,8M6CL,8370258,2026-04-03 06:20:29,3143,SMALL_PARTICLE,SMALL_PARTICLE,0.451167,-46.243375,4,AME403_PM3,P_78_GABON_R1,2026-04-03 05:08:20,2026-04-03 06:20:29,BPD436,ICCR2+CV,0.003553,BSL,0.0,0.003553
D5485340U,D548534,D5485340U,KJ6GT592WFA4,8M6CL,8327163,2026-04-03 06:20:29,1077,BEEP,BEEP,101.056166,-51.934259,4,AME403_PM4,P_78_GABON_R1,2026-04-03 05:15:28,2026-04-03 06:20:29,BPD436,ICCR2+CV,0.003553,BSL,0.003553,0.0
D5485340U,D548534,D5485340U,KJ6GQ244WFC6,8M6CL,8370339,2026-04-03 06:20:29,11700,SMALL_PARTICLE,SMALL_PARTICLE,32.014604,133.588132,4,AME403_PM3,P_78_GABON_R1,2026-04-03 05:11:54,2026-04-03 06:20:29,BPD436,ICCR2+CV,0.003553,BSL,0.0,0.003553
D5485340U,D548534,D5485340U,KJ6GT619WFA6,8M6CL,8370470,2026-04-03 06:20:29,1011,SMALL_PARTICLE,SMALL_PARTICLE,-27.176615,-109.008686,4,AME403_PM3,P_78_GABON_R1,2026-04-03 05:18:56,2026-04-03 06:20:29,BPD436,ICCR2+CV,0.003584,BSL,0.0,0.003584
D5485340T,D548534,D5485340T,KJ6GQ195WFA7,8M6CL,8326317,2026-04-03 07:35:23,1,SMALL_PARTICLE,SMALL_PARTICLE,49.222425,22.379706,4,AME417_PM6,P_78_GABON_R1,2026-04-03 06:26:53,2026-04-03 07:35:23,BPD458,ICCR2+CV+GF,0.003584,BSL,0.0,0.003584
D5485340T,D548534,D5485340T,KJ6GQ223WFE2,8M6CL,8326330,2026-04-03 07:35:23,7,BEEP,BEEP,-38.967755,125.720803,4,AME417_PM6,P_78_GABON_R1,2026-04-03 06:37:44,2026-04-03 07:35:23,BPD458,ICCR2+CV+GF,0.003584,BSL,0.003584,0.0
D5485340U,D548534,D5485340U,KJ6GT622WFF0,8M6CL,8327120,2026-04-03 06:20:29,99239,BEEP,BEEP,-140.177896,1.412377,4,AME403_PM3,P_78_GABON_R1,2026-04-03 05:15:28,2026-04-03 06:20:29,BPD436,ICCR2+CV,0.01421,BSL,0.007105,0.007105
D5485340U,D548534,D5485340U,KJ6GT622WFF0,8M6CL,8327120,2026-04-03 06:20:29,99997,SMALL_PARTICLE,SMALL_PARTICLE,17.067346,-52.050556,4,AME403_PM3,P_78_GABON_R1,2026-04-03 05:15:28,2026-04-03 06:20:29,BPD436,ICCR2+CV,0.01421,BSL,0.007105,0.007105
D5485340U,D548534,D5485340U,KJ6GT622WFF0,8M6CL,8327120,2026-04-03 06:20:29,100000,SMALL_PARTICLE,SMALL_PARTICLE,-109.681516,-76.734095,4,AME403_PM3,P_78_GABON_R1,2026-04-03 05:15:28,2026-04-03 06:20:29,BPD436,ICCR2+CV,0.01421,BSL,0.007105,0.007105
D5485340U,D548534,D5485340U,KJ6GT622WFF0,8M6CL,8327120,2026-04-03 06:20:29,100011,BEEP,BEEP,-54.068787,-96.435447,4,AME403_PM3,P_78_GABON_R1,2026-04-03 05:15:28,2026-04-03 06:20:29,BPD436,ICCR2+CV,0.01421,BSL,0.007105,0.007105
D5485340,D548534,D5485340,KJ6GQ055WFF7,8M6CL,7712288,2026-04-03 07:36:10,35,BEEP,BEEP,108.709209,22.141942,4,AME401_PM1,P_78_GABON_R1,2026-04-03 05:43:41,2026-04-03 07:36:10,BPD432,ICCR2+CV+GF,0.010752,BSL,0.003584,0.007168
D5485340,D548534,D5485340,KJ6GQ055WFF7,8M6CL,7712288,2026-04-03 07:36:10,177,SMALL_PARTICLE,SMALL_PARTICLE,131.552427,-28.782169,4,AME401_PM1,P_78_GABON_R1,2026-04-03 05:43:41,2026-04-03 07:36:10,BPD432,ICCR2+CV+GF,0.010752,BSL,0.003584,0.007168
D5485340,D548534,D5485340,KJ6GQ055WFF7,8M6CL,7712288,2026-04-03 07:36:10,188,SMALL_PARTICLE,SMALL_PARTICLE,-82.109539,-58.2851,4,AME401_PM1,P_78_GABON_R1,2026-04-03 05:43:41,2026-04-03 07:36:10,BPD432,ICCR2+CV+GF,0.010752,BSL,0.003584,0.007168
D5485340,D548534,D5485340,KJ6GQ122WFA7,8M6CL,7712304,2026-04-03 07:36:10,9,SMALL_PARTICLE,SMALL_PARTICLE,6.884888,-0.776666,4,AME401_PM1,P_78_GABON_R1,2026-04-03 05:40:07,2026-04-03 07:36:10,BPD432,ICCR2+CV+GF,0.010658,BSL,0.0,0.010658
D5485340,D548534,D5485340,KJ6GQ122WFA7,8M6CL,7712304,2026-04-03 07:36:10,10,SMALL_PARTICLE,SMALL_PARTICLE,7.061672,-0.440235,4,AME401_PM1,P_78_GABON_R1,2026-04-03 05:40:07,2026-04-03 07:36:10,BPD432,ICCR2+CV+GF,0.010658,BSL,0.0,0.010658
D5485340,D548534,D5485340,KJ6GQ122WFA7,8M6CL,7712304,2026-04-03 07:36:10,13,SMALL_PARTICLE,SMALL_PARTICLE,7.266172,0.085716,4,AME401_PM1,P_78_GABON_R1,2026-04-03 05:40:07,2026-04-03 07:36:10,BPD432,ICCR2+CV+GF,0.010658,BSL,0.0,0.010658
D5485340T,D548534,D5485340T,KJ6GQ232WFE4,8M6CL,8370674,2026-04-03 07:35:23,436,BEEP,BEEP,-36.842558,135.408972,4,AME417_PM6,P_78_GABON_R1,2026-04-03 06:34:07,2026-04-03 07:35:23,BPD458,ICCR2+CV+GF,0.003553,BSL,0.003553,0.0
D5485340,D548534,D5485340,KJ6GQ123WFF1,8M6CL,7712232,2026-04-03 07:36:10,27,SMALL_PARTICLE,SMALL_PARTICLE,-20.55761,-7.706765,4,AME401_PM2,P_78_GABON_R1,2026-04-03 05:36:34,2026-04-03 07:36:10,BPD432,ICCR2+CV+GF,0.010753,BSL,0.0,0.010753
D5485340,D548534,D5485340,KJ6GQ123WFF1,8M6CL,7712232,2026-04-03 07:36:10,28,SMALL_PARTICLE,SMALL_PARTICLE,-18.459069,-7.854783,4,AME401_PM2,P_78_GABON_R1,2026-04-03 05:36:34,2026-04-03 07:36:10,BPD432,ICCR2+CV+GF,0.010753,BSL,0.0,0.010753
D5485340,D548534,D5485340,KJ6GQ123WFF1,8M6CL,7712232,2026-04-03 07:36:10,5181,SMALL_PARTICLE,SMALL_PARTICLE,-103.88137,-71.032686,4,AME401_PM2,P_78_GABON_R1,2026-04-03 05:36:34,2026-04-03 07:36:10,BPD432,ICCR2+CV+GF,0.010753,BSL,0.0,0.010753
D5485340,D548534,D5485340,KJ6GQ044WFE4,8M6CL,7712418,2026-04-03 07:36:10,110,SMALL_PARTICLE,SMALL_PARTICLE,21.757783,-76.994284,4,AME401_PM2,P_78_GABON_R1,2026-04-03 05:40:08,2026-04-03 07:36:10,BPD432,ICCR2+CV+GF,0.007105,BSL,0.0,0.007105
D5485340,D548534,D5485340,KJ6GQ044WFE4,8M6CL,7712418,2026-04-03 07:36:10,113,SMALL_PARTICLE,SMALL_PARTICLE,23.887981,-79.124002,4,AME401_PM2,P_78_GABON_R1,2026-04-03 05:40:08,2026-04-03 07:36:10,BPD432,ICCR2+CV+GF,0.007105,BSL,0.0,0.007105
D5485340,D548534,D5485340,KJ6GQ091WFG7,8M6CL,7712495,2026-04-03 07:36:10,112,SMALL_PARTICLE,SMALL_PARTICLE,-111.587528,-27.85076,4,AME401_PM2,P_78_GABON_R1,2026-04-03 05:47:14,2026-04-03 07:36:10,BPD432,ICCR2+CV+GF,0.003584,BSL,0.0,0.003584
D6026270,D602627,D6026270,GT5JE761JKC0,8M5CL,7903615,2026-04-03 14:10:58,436,SMALL_PARTICLE,SMALL_PARTICLE,48.892821,31.244219,5,AME401_PM1,P_78_GABON_B10_R3,2026-04-03 12:00:54,2026-04-03 14:10:58,BPD442,ICCR2+CV+GF,0.003692,BSL,0.0,0.003692
D6026270,D602627,D6026270,GT5JE765JKE2,8M5CL,7903663,2026-04-03 14:10:58,2011,SMALL_PARTICLE,SMALL_PARTICLE,-4.629294,-133.323985,5,AME401_PM2,P_78_GABON_B10_R3,2026-04-03 12:49:48,2026-04-03 14:10:58,BPD442,ICCR2+CV+GF,0.003692,BSL,0.0,0.003692
D6015060,D601506,D6015060,5DXAI239MVF1,8M6CL,7873093,2026-04-03 15:29:45,28,BEEP,BEEP,131.709185,-5.790355,4,AME403_PM3,P_78_GABON_R1,2026-04-03 13:41:44,2026-04-03 15:29:45,BPD458,ICCR2+CV,0.021655,HIGHFLIER,0.003609,0.018046
D6015060,D601506,D6015060,5DXAI239MVF1,8M6CL,7873093,2026-04-03 15:29:45,53,SMALL_PARTICLE,SMALL_PARTICLE,-76.866156,5.480194,4,AME403_PM3,P_78_GABON_R1,2026-04-03 13:41:44,2026-04-03 15:29:45,BPD458,ICCR2+CV,0.021655,HIGHFLIER,0.003609,0.018046
D6015060,D601506,D6015060,5DXAI239MVF1,8M6CL,7873093,2026-04-03 15:29:45,63,SMALL_PARTICLE,SMALL_PARTICLE,-85.685508,60.354942,4,AME403_PM3,P_78_GABON_R1,2026-04-03 13:41:44,2026-04-03 15:29:45,BPD458,ICCR2+CV,0.021655,HIGHFLIER,0.003609,0.018046
D6015060,D601506,D6015060,5DXAI239MVF1,8M6CL,7873093,2026-04-03 15:29:45,69,SMALL_PARTICLE,SMALL_PARTICLE,111.264137,69.751566,4,AME403_PM3,P_78_GABON_R1,2026-04-03 13:41:44,2026-04-03 15:29:45,BPD458,ICCR2+CV,0.021655,HIGHFLIER,0.003609,0.018046
D6015060,D601506,D6015060,5DXAI239MVF1,8M6CL,7873093,2026-04-03 15:29:45,72,SMALL_PARTICLE,SMALL_PARTICLE,73.932275,-40.40702,4,AME403_PM3,P_78_GABON_R1,2026-04-03 13:41:44,2026-04-03 15:29:45,BPD458,ICCR2+CV,0.021655,HIGHFLIER,0.003609,0.018046
D6015060,D601506,D6015060,5DXAI239MVF1,8M6CL,7873093,2026-04-03 15:29:45,81,SMALL_PARTICLE,SMALL_PARTICLE,-35.791889,-105.112424,4,AME403_PM3,P_78_GABON_R1,2026-04-03 13:41:44,2026-04-03 15:29:45,BPD458,ICCR2+CV,0.021655,HIGHFLIER,0.003609,0.018046
D6015060,D601506,D6015060,5DXAI209MVG3,8M6CL,7873216,2026-04-03 15:29:45,20,SMALL_PARTICLE,SMALL_PARTICLE,92.762517,-5.564877,4,AME403_PM3,P_78_GABON_R1,2026-04-03 13:37:39,2026-04-03 15:29:45,BPD458,ICCR2+CV,0.014437,BSL,0.0,0.014437
D6015060,D601506,D6015060,5DXAI209MVG3,8M6CL,7873216,2026-04-03 15:29:45,60,SMALL_PARTICLE,SMALL_PARTICLE,-128.439092,51.75589,4,AME403_PM3,P_78_GABON_R1,2026-04-03 13:37:39,2026-04-03 15:29:45,BPD458,ICCR2+CV,0.014437,BSL,0.0,0.014437
D6015060,D601506,D6015060,5DXAI209MVG3,8M6CL,7873216,2026-04-03 15:29:45,62,SMALL_PARTICLE,SMALL_PARTICLE,-41.157934,53.350163,4,AME403_PM3,P_78_GABON_R1,2026-04-03 13:37:39,2026-04-03 15:29:45,BPD458,ICCR2+CV,0.014437,BSL,0.0,0.014437
D6015060,D601506,D6015060,5DXAI209MVG3,8M6CL,7873216,2026-04-03 15:29:45,73,SMALL_PARTICLE,SMALL_PARTICLE,58.631033,120.100751,4,AME403_PM3,P_78_GABON_R1,2026-04-03 13:37:39,2026-04-03 15:29:45,BPD458,ICCR2+CV,0.014437,BSL,0.0,0.014437
D5523050,D552305,D5523050,GT8RR629JKB6,8M6CL,7839297,2026-04-03 20:57:48,180,BEEP,BEEP,25.676128,118.661594,4,AME421_PM5,P_78_GABON_R1,2026-04-03 19:57:19,2026-04-03 20:57:48,BPD436,ICCR2+CV,0.003609,BSL,0.003609,0.0
D5523050,D552305,D5523050,GT8RR632JKG0,8M6CL,7839316,2026-04-03 20:57:48,2724,SMALL_PARTICLE,SMALL_PARTICLE,4.718368,-73.150509,4,AME421_PM5,P_78_GABON_R1,2026-04-03 19:46:44,2026-04-03 20:57:48,BPD436,ICCR2+CV,0.003584,BSL,0.0,0.003584
D5523220,D552322,D5523220,A25YU063SLB4,8M5CL,7843694,2026-04-03 23:19:19,207,SMALL_PARTICLE,SMALL_PARTICLE,-3.281317,11.250067,5,AME423_PM2,P_78_GABON_B10_R3,2026-04-03 21:08:09,2026-04-03 23:19:19,BPD450,ICCR2+CV+GF,0.003609,BSL,0.0,0.003609
D5512400,D551240,D5512400,GT5JE507JKC2,8M5CL,7805036,2026-04-04 14:42:32,205,BEEP,BEEP,-74.758405,-14.584903,5,AME411_PM1,P_78_GABON_B10_R3,2026-04-04 12:45:59,2026-04-04 14:42:32,BPD444,SRCIP,0.007383,BSL,0.007383,0.0
D5512400,D551240,D5512400,GT5JE507JKC2,8M5CL,7805036,2026-04-04 14:42:32,7539,BEEP,BEEP,42.994931,-67.21605,5,AME411_PM1,P_78_GABON_B10_R3,2026-04-04 12:45:59,2026-04-04 14:42:32,BPD444,SRCIP,0.007383,BSL,0.007383,0.0
D5523220,D552322,D5523220,A25YU061SLA3,8M5CL,7843630,2026-04-03 23:19:19,7,SMALL_PARTICLE,SMALL_PARTICLE,-4.687605,-5.317826,5,AME423_PM2,P_78_GABON_B10_R3,2026-04-03 21:28:48,2026-04-03 23:19:19,BPD450,ICCR2+CV+GF,0.003609,BSL,0.0,0.003609
D6015670,D601567,D6015670,5DXAN184MVB6,8M5CL,7890707,2026-04-04 07:29:52,1837,SMALL_PARTICLE,SMALL_PARTICLE,61.004,52.680217,5,AME417_PM6,P_78_GABON_B10_R3,2026-04-04 06:44:10,2026-04-04 07:29:52,BPD444,ICCR2+CV+GF,0.003659,BSL,0.0,0.003659
D5512400,D551240,D5512400,GT5JE504JKE2,8M5CL,7805113,2026-04-04 14:42:32,8037,SMALL_PARTICLE,SMALL_PARTICLE,88.957007,-36.104035,5,AME411_PM1,P_78_GABON_B10_R3,2026-04-04 12:21:08,2026-04-04 14:42:32,BPD444,SRCIP,0.003659,BSL,0.0,0.003659
D5485360,D548536,D5485360,GT4TS126JKH0,8M5CL,7712748,2026-04-04 07:31:39,312,SMALL_PARTICLE,SMALL_PARTICLE,49.338362,9.032442,5,AME419_PM4,P_78_GABON_B10_R3,2026-04-04 06:11:39,2026-04-04 07:31:39,BPD450,ICCR2+CV+GF,0.007319,BSL,0.0,0.007319
D5485360,D548536,D5485360,GT4TS126JKH0,8M5CL,7712748,2026-04-04 07:31:39,903,SMALL_PARTICLE,SMALL_PARTICLE,87.936333,104.589396,5,AME419_PM4,P_78_GABON_B10_R3,2026-04-04 06:11:39,2026-04-04 07:31:39,BPD450,ICCR2+CV+GF,0.007319,BSL,0.0,0.007319
D5512400,D551240,D5512400,GT5JE508JKG4,8M5CL,7804964,2026-04-04 14:42:32,148,SMALL_PARTICLE,SMALL_PARTICLE,-130.507301,-3.430624,5,AME411_PM1,P_78_GABON_B10_R3,2026-04-04 12:35:21,2026-04-04 14:42:32,BPD444,SRCIP,0.003659,BSL,0.0,0.003659
D5501830,D550183,D5501830,A22WG222SLE7,8M6CL,7779519,2026-04-04 16:52:06,329,BEEP,BEEP,43.706555,-130.148367,4,AME411_PM1,P_78_GABON_R1,2026-04-04 15:53:48,2026-04-04 16:52:06,BPD454,SRCIP,0.003553,BSL,0.003553,0.0
D5501830,D550183,D5501830,A22WG209SLD4,8M6CL,7779511,2026-04-04 16:52:06,41,BEEP,BEEP,-81.092937,25.280153,4,AME411_PM1,P_78_GABON_R1,2026-04-04 15:14:50,2026-04-04 16:52:06,BPD454,SRCIP,0.003584,BSL,0.003584,0.0
D5501830,D550183,D5501830,A22WG204SLE3,8M6CL,7779539,2026-04-04 16:52:06,2029,SMALL_PARTICLE,SMALL_PARTICLE,-58.814831,-30.496119,4,AME411_PM1,P_78_GABON_R1,2026-04-04 15:18:21,2026-04-04 16:52:06,BPD454,SRCIP,0.007105,BSL,0.0,0.007105
D5501830,D550183,D5501830,A22WG204SLE3,8M6CL,7779539,2026-04-04 16:52:06,2054,SMALL_PARTICLE,SMALL_PARTICLE,-54.230563,-51.119428,4,AME411_PM1,P_78_GABON_R1,2026-04-04 15:18:21,2026-04-04 16:52:06,BPD454,SRCIP,0.007105,BSL,0.0,0.007105
D5501650AM,D550165,D5501650AM,KJ7KG244WFF4,8M6CL,8338841,2026-04-03 15:35:14,200179,BEEP,BEEP,-111.974991,-35.617694,4,AME421_PM6,P_78_GABON_R1,2026-04-03 14:58:19,2026-04-03 15:35:14,BPD450,SRCIP,0.003553,BSL,0.003553,0.0
D6026270,D602627,D6026270,GT5JE517JKG6,8M6CL,7903610,2026-04-04 19:08:56,69,SMALL_PARTICLE,SMALL_PARTICLE,38.688023,-102.419105,4,AME427_PM6,P_78_GABON_R1,2026-04-04 16:10:52,2026-04-04 19:08:56,BPD436,ICCR2+CV+GF,0.003584,BSL,0.0,0.003584
D5512570,D551257,D5512570,KJ7KG311WFA4,8M6CL,7820815,2026-04-04 21:24:35,635,BEEP,BEEP,28.20102,-116.425462,4,AME409_PM2,P_78_GABON_R1,2026-04-04 19:55:51,2026-04-04 21:24:35,BPD442,ICCR2+CV+GF,0.003584,BSL,0.003584,0.0
D5512570,D551257,D5512570,KJ7KG283WFE4,8M6CL,7820829,2026-04-04 21:24:35,5,BEEP,BEEP,78.451856,-14.119714,4,AME409_PM1,P_78_GABON_R1,2026-04-04 19:44:32,2026-04-04 21:24:35,BPD442,ICCR2+CV+GF,0.093189,HIGHFLIER,0.093189,0.0
D5512570,D551257,D5512570,KJ7KG283WFE4,8M6CL,7820829,2026-04-04 21:24:35,2,BEEP,BEEP,66.089715,-14.847,4,AME409_PM1,P_78_GABON_R1,2026-04-04 19:44:32,2026-04-04 21:24:35,BPD442,ICCR2+CV+GF,0.093189,HIGHFLIER,0.093189,0.0
D5512570,D551257,D5512570,KJ7KG283WFE4,8M6CL,7820829,2026-04-04 21:24:35,3,BEEP,BEEP,77.997843,-14.63009,4,AME409_PM1,P_78_GABON_R1,2026-04-04 19:44:32,2026-04-04 21:24:35,BPD442,ICCR2+CV+GF,0.093189,HIGHFLIER,0.093189,0.0
D5512570,D551257,D5512570,KJ7KG283WFE4,8M6CL,7820829,2026-04-04 21:24:35,4,BEEP,BEEP,91.000646,-14.412431,4,AME409_PM1,P_78_GABON_R1,2026-04-04 19:44:32,2026-04-04 21:24:35,BPD442,ICCR2+CV+GF,0.093189,HIGHFLIER,0.093189,0.0
D5512570,D551257,D5512570,KJ7KG283WFE4,8M6CL,7820829,2026-04-04 21:24:35,6,BEEP,BEEP,77.724111,-14.150747,4,AME409_PM1,P_78_GABON_R1,2026-04-04 19:44:32,2026-04-04 21:24:35,BPD442,ICCR2+CV+GF,0.093189,HIGHFLIER,0.093189,0.0
D5512570,D551257,D5512570,KJ7KG283WFE4,8M6CL,7820829,2026-04-04 21:24:35,7,BEEP,BEEP,54.963929,-12.128863,4,AME409_PM1,P_78_GABON_R1,2026-04-04 19:44:32,2026-04-04 21:24:35,BPD442,ICCR2+CV+GF,0.093189,HIGHFLIER,0.093189,0.0
D5512570,D551257,D5512570,KJ7KG283WFE4,8M6CL,7820829,2026-04-04 21:24:35,8,BEEP,BEEP,68.557115,-12.159034,4,AME409_PM1,P_78_GABON_R1,2026-04-04 19:44:32,2026-04-04 21:24:35,BPD442,ICCR2+CV+GF,0.093189,HIGHFLIER,0.093189,0.0
D5512570,D551257,D5512570,KJ7KG283WFE4,8M6CL,7820829,2026-04-04 21:24:35,9,BEEP,BEEP,70.945373,-10.221118,4,AME409_PM1,P_78_GABON_R1,2026-04-04 19:44:32,2026-04-04 21:24:35,BPD442,ICCR2+CV+GF,0.093189,HIGHFLIER,0.093189,0.0
D5512570,D551257,D5512570,KJ7KG283WFE4,8M6CL,7820829,2026-04-04 21:24:35,10,BEEP,BEEP,70.038604,-8.916041,4,AME409_PM1,P_78_GABON_R1,2026-04-04 19:44:32,2026-04-04 21:24:35,BPD442,ICCR2+CV+GF,0.093189,HIGHFLIER,0.093189,0.0
D5512570,D551257,D5512570,KJ7KG283WFE4,8M6CL,7820829,2026-04-04 21:24:35,11,BEEP,BEEP,71.125603,-9.280661,4,AME409_PM1,P_78_GABON_R1,2026-04-04 19:44:32,2026-04-04 21:24:35,BPD442,ICCR2+CV+GF,0.093189,HIGHFLIER,0.093189,0.0
D5512570,D551257,D5512570,KJ7KG283WFE4,8M6CL,7820829,2026-04-04 21:24:35,13,BEEP,BEEP,70.812303,-8.27664,4,AME409_PM1,P_78_GABON_R1,2026-04-04 19:44:32,2026-04-04 21:24:35,BPD442,ICCR2+CV+GF,0.093189,HIGHFLIER,0.093189,0.0
D5512570,D551257,D5512570,KJ7KG283WFE4,8M6CL,7820829,2026-04-04 21:24:35,15,BEEP,BEEP,76.631023,-8.604978,4,AME409_PM1,P_78_GABON_R1,2026-04-04 19:44:32,2026-04-04 21:24:35,BPD442,ICCR2+CV+GF,0.093189,HIGHFLIER,0.093189,0.0
D5512570,D551257,D5512570,KJ7KG283WFE4,8M6CL,7820829,2026-04-04 21:24:35,16,BEEP,BEEP,73.867991,-7.7458,4,AME409_PM1,P_78_GABON_R1,2026-04-04 19:44:32,2026-04-04 21:24:35,BPD442,ICCR2+CV+GF,0.093189,HIGHFLIER,0.093189,0.0
D5512570,D551257,D5512570,KJ7KG283WFE4,8M6CL,7820829,2026-04-04 21:24:35,17,BEEP,BEEP,73.953872,-8.039908,4,AME409_PM1,P_78_GABON_R1,2026-04-04 19:44:32,2026-04-04 21:24:35,BPD442,ICCR2+CV+GF,0.093189,HIGHFLIER,0.093189,0.0
D5512570,D551257,D5512570,KJ7KG283WFE4,8M6CL,7820829,2026-04-04 21:24:35,19,BEEP,BEEP,62.529146,-7.989382,4,AME409_PM1,P_78_GABON_R1,2026-04-04 19:44:32,2026-04-04 21:24:35,BPD442,ICCR2+CV+GF,0.093189,HIGHFLIER,0.093189,0.0
D5512570,D551257,D5512570,KJ7KG283WFE4,8M6CL,7820829,2026-04-04 21:24:35,20,BEEP,BEEP,72.203,-6.996245,4,AME409_PM1,P_78_GABON_R1,2026-04-04 19:44:32,2026-04-04 21:24:35,BPD442,ICCR2+CV+GF,0.093189,HIGHFLIER,0.093189,0.0
D5512570,D551257,D5512570,KJ7KG283WFE4,8M6CL,7820829,2026-04-04 21:24:35,21,BEEP,BEEP,67.193632,-7.080104,4,AME409_PM1,P_78_GABON_R1,2026-04-04 19:44:32,2026-04-04 21:24:35,BPD442,ICCR2+CV+GF,0.093189,HIGHFLIER,0.093189,0.0
D5512570,D551257,D5512570,KJ7KG283WFE4,8M6CL,7820829,2026-04-04 21:24:35,22,BEEP,BEEP,64.980776,-7.174341,4,AME409_PM1,P_78_GABON_R1,2026-04-04 19:44:32,2026-04-04 21:24:35,BPD442,ICCR2+CV+GF,0.093189,HIGHFLIER,0.093189,0.0
D5512570,D551257,D5512570,KJ7KG283WFE4,8M6CL,7820829,2026-04-04 21:24:35,23,BEEP,BEEP,74.534811,-7.115684,4,AME409_PM1,P_78_GABON_R1,2026-04-04 19:44:32,2026-04-04 21:24:35,BPD442,ICCR2+CV+GF,0.093189,HIGHFLIER,0.093189,0.0
D5512570,D551257,D5512570,KJ7KG283WFE4,8M6CL,7820829,2026-04-04 21:24:35,24,BEEP,BEEP,52.151604,-6.363981,4,AME409_PM1,P_78_GABON_R1,2026-04-04 19:44:32,2026-04-04 21:24:35,BPD442,ICCR2+CV+GF,0.093189,HIGHFLIER,0.093189,0.0
D5512570,D551257,D5512570,KJ7KG283WFE4,8M6CL,7820829,2026-04-04 21:24:35,25,BEEP,BEEP,88.915446,-6.487808,4,AME409_PM1,P_78_GABON_R1,2026-04-04 19:44:32,2026-04-04 21:24:35,BPD442,ICCR2+CV+GF,0.093189,HIGHFLIER,0.093189,0.0
